species,decimalLatitude,decimalLongitude,eventDate,week,month,year,month.day,yearday,MonthName,source,family
Ischnura kellicotti,30.7848000227,-82.0829777719,2012-09-29,39,9,2012,29,273,September,iNAT,Coenagrionidae
Erythrodiplax berenice,31.251300925,-81.2897609214,2012-09-27,39,9,2012,27,271,September,iNAT,Libellulidae
Erythemis simplicicollis,33.3962842611,-81.9660453795,2012-09-22,38,9,2012,22,266,September,iNAT,Libellulidae
Ischnura ramburii,33.3940084287,-81.9666551251,2012-09-22,38,9,2012,22,266,September,iNAT,Coenagrionidae
Ischnura hastata,33.2483371849,-82.1018517277,2012-09-19,38,9,2012,19,263,September,iNAT,Coenagrionidae
Tramea onusta,31.2521579813,-81.2869189171,2012-09-15,37,9,2012,15,259,September,iNAT,Libellulidae
Tramea onusta,31.276540228000002,-81.2945287313,2012-09-15,37,9,2012,15,259,September,iNAT,Libellulidae
Argia fumipennis,33.319469382,-82.0060172743,2012-09-12,37,9,2012,12,256,September,iNAT,Coenagrionidae
Libellula incesta,34.4911666667,-83.4996666667,2012-09-02,35,9,2012,2,246,September,iNAT,Libellulidae
Libellula luctuosa,33.3875455,-81.9562091,2012-09-01,35,9,2012,1,245,September,iNAT,Libellulidae
Tramea lacerata,33.3879103068,-81.9632205389,2012-08-31,35,8,2012,31,244,August,iNAT,Libellulidae
Erythemis simplicicollis,30.9485576711,-83.1830357876,2012-08-18,33,8,2012,18,231,August,iNAT,Libellulidae
Pachydiplax longipennis,30.7379927411,-82.1415686216,2012-08-04,31,8,2012,4,217,August,iNAT,Libellulidae
Ischnura hastata,31.4275020778,-81.2707119704,2012-08-02,31,8,2012,2,215,August,iNAT,Coenagrionidae
Epiaeschna heros,33.3906317822,-81.9671917368,2012-07-14,28,7,2012,14,196,July,iNAT,Aeshnidae
Argia fumipennis,33.319832321,-82.0064507008,2012-07-09,28,7,2012,9,191,July,iNAT,Coenagrionidae
Pachydiplax longipennis,30.9642162751,-83.0691264801,2012-07-03,27,7,2012,3,185,July,iNAT,Libellulidae
Celithemis eponina,30.7438612584,-84.8536700325,2012-06-29,26,6,2012,29,181,June,iNAT,Libellulidae
Argia apicalis,33.5797524503,-84.079415304,2012-06-27,26,6,2012,27,179,June,iNAT,Coenagrionidae
Libellula incesta,30.9809382998,-83.2714121261,2012-06-19,25,6,2012,19,171,June,iNAT,Libellulidae
Libellula vibrans,30.8082579483,-83.2768329831,2012-06-19,25,6,2012,19,171,June,iNAT,Libellulidae
Libellula axilena,30.8575343382,-83.0471855463,2012-06-19,25,6,2012,19,171,June,iNAT,Libellulidae
Ischnura hastata,30.9881617417,-83.2450616305,2012-06-18,25,6,2012,18,170,June,iNAT,Coenagrionidae
Libellula incesta,30.8394987669,-83.0923970607,2012-06-10,23,6,2012,10,162,June,iNAT,Libellulidae
Gomphurus lineatifrons,34.723569163,-84.4378929818,2012-06-09,23,6,2012,9,161,June,iNAT,Gomphidae
Pantala flavescens,34.6351146862,-84.8110413551,2012-06-04,23,6,2012,4,156,June,iNAT,Libellulidae
Libellula incesta,33.3853674819,-81.9658142618,2012-06-04,23,6,2012,4,156,June,iNAT,Libellulidae
Calopteryx maculata,33.9868301,-83.3828295,2012-05-28,22,5,2012,28,149,May,iNAT,Calopterygidae
Brachymesia gravida,32.020948268,-80.8635307476,2012-05-26,21,5,2012,26,147,May,iNAT,Libellulidae
Libellula incesta,33.3889345554,-81.9642477282,2012-05-26,21,5,2012,26,147,May,iNAT,Libellulidae
Pachydiplax longipennis,33.3195533081,-82.0059287606,2012-05-25,21,5,2012,25,146,May,iNAT,Libellulidae
Calopteryx angustipennis,34.8132631315,-83.3064077034,2012-05-24,21,5,2012,24,145,May,iNAT,Calopterygidae
Argia bipunctulata,33.248351984,-82.1019008885,2012-05-20,20,5,2012,20,141,May,iNAT,Coenagrionidae
Cordulegaster maculata,34.92742,-83.26344,2012-05-08,19,5,2012,8,129,May,iNAT,Cordulegastridae
Stenogomphurus rogersi,34.9989430447,-83.3824103456,2012-05-08,19,5,2012,8,129,May,iNAT,Gomphidae
Ophiogomphus incurvatus,34.881,-83.39741667,2012-05-08,19,5,2012,8,129,May,iNAT,Gomphidae
Phanogomphus lividus,34.92275,-83.40869444,2012-05-08,19,5,2012,8,129,May,iNAT,Gomphidae
Cordulegaster bilineata,34.92275,-83.40869444,2012-05-08,19,5,2012,8,129,May,iNAT,Cordulegastridae
Enallagma basidens,34.92275,-83.40869444,2012-05-08,19,5,2012,8,129,May,iNAT,Coenagrionidae
Chromagrion conditum,34.92741667,-83.26344444,2012-05-08,19,5,2012,8,129,May,iNAT,Coenagrionidae
Chromagrion conditum,34.923097,-83.410714,2012-05-08,19,5,2012,8,129,May,iNAT,Coenagrionidae
Tramea carolina,34.923097,-83.410714,2012-05-08,19,5,2012,8,129,May,iNAT,Libellulidae
Epitheca princeps,34.92275,-83.408690000000007,2012-05-06,18,5,2012,6,127,May,iNAT,Corduliidae
Enallagma divagans,34.92275,-83.40869444,2012-05-06,18,5,2012,6,127,May,iNAT,Coenagrionidae
Epitheca cynosura,34.92275,-83.40869444,2012-05-06,18,5,2012,6,127,May,iNAT,Corduliidae
Phanogomphus exilis,34.92275,-83.40869444,2012-05-06,18,5,2012,6,127,May,iNAT,Gomphidae
Phanogomphus lividus,34.92275,-83.40869444,2012-05-06,18,5,2012,6,127,May,iNAT,Gomphidae
Phanogomphus lividus,34.923097,-83.410714,2012-05-06,18,5,2012,6,127,May,iNAT,Gomphidae
Phanogomphus exilis,34.923097,-83.410714,2012-05-06,18,5,2012,6,127,May,iNAT,Gomphidae
Phanogomphus exilis,33.7080756045,-84.8647442163,2012-04-30,18,4,2012,30,121,April,iNAT,Gomphidae
Basiaeschna janata,32.8530378445,-84.4834236513,2012-04-13,15,4,2012,13,104,April,iNAT,Aeshnidae
Basiaeschna janata,33.1112906,-83.6782259,2012-04-13,15,4,2012,13,104,April,iNAT,Aeshnidae
Pachydiplax longipennis,30.8639879175,-83.0585377222,2012-04-07,14,4,2012,7,98,April,iNAT,Libellulidae
Ischnura ramburii,33.3966407316,-81.9672277999,2012-04-07,14,4,2012,7,98,April,iNAT,Coenagrionidae
Calopteryx dimidiata,33.3865498193,-81.9673853162,2012-04-07,14,4,2012,7,98,April,iNAT,Calopterygidae
Pachydiplax longipennis,30.8270409924,-83.0534883515,2012-04-03,14,4,2012,3,94,April,iNAT,Libellulidae
Epitheca semiaquea,33.3200685978,-82.0062975939,2012-03-26,13,3,2012,26,86,March,iNAT,Corduliidae
Ladona deplanata,33.3196740257,-82.0061708993,2012-03-25,12,3,2012,25,85,March,iNAT,Libellulidae
Ladona deplanata,30.8879492588,-83.195274906,2012-03-25,12,3,2012,25,85,March,iNAT,Libellulidae
Ischnura posita,33.3852410251,-81.9662246832,2012-03-18,11,3,2012,18,78,March,iNAT,Coenagrionidae
Phanogomphus lividus,33.3202590245,-82.006692802,2012-03-15,11,3,2012,15,75,March,iNAT,Gomphidae
Didymops transversa,33.9607932449,-84.5897300197,2012-03-15,11,3,2012,15,75,March,iNAT,Corduliidae
Helocordulia selysii,33.0764865314,-83.7112213644,2012-03-14,11,3,2012,14,74,March,iNAT,Corduliidae
Pachydiplax longipennis,30.9104421812,-83.1255831244,2012-03-14,11,3,2012,14,74,March,iNAT,Libellulidae
Epitheca semiaquea,33.32031071,-82.0066983618,2012-03-10,10,3,2012,10,70,March,iNAT,Corduliidae
Sympetrum corruptum,33.5772879429,-84.0738445425,2011-11-14,46,11,2011,14,318,November,iNAT,Libellulidae
Sympetrum ambiguum,33.3847165113,-81.9656907604,2011-10-30,43,10,2011,30,303,October,iNAT,Libellulidae
Ischnura posita,30.7394788,-82.1394347,2011-10-17,42,10,2011,17,290,October,iNAT,Coenagrionidae
Erythrodiplax minuscula,31.299167,-81.328333,2011-10-17,42,10,2011,17,290,October,iNAT,Libellulidae
Erythemis simplicicollis,30.7394788,-82.1394347,2011-10-17,42,10,2011,17,290,October,iNAT,Libellulidae
Ischnura ramburii,30.6668928,-82.3331791,2011-10-17,42,10,2011,17,290,October,iNAT,Coenagrionidae
Pachydiplax longipennis,30.7394788,-82.1394347,2011-10-17,42,10,2011,17,290,October,iNAT,Libellulidae
Erythemis simplicicollis,30.6562545192,-82.214615048,2011-10-15,41,10,2011,15,288,October,iNAT,Libellulidae
Anax junius,31.476416,-81.240869,2011-10-09,40,10,2011,9,282,October,iNAT,Aeshnidae
Anax junius,31.476416,-81.240869,2011-10-08,40,10,2011,8,281,October,iNAT,Aeshnidae
Anax junius,31.015923,-81.432265,2011-10-08,40,10,2011,8,281,October,iNAT,Aeshnidae
Stylurus scudderi,34.6666354616,-84.1564991629,2011-10-05,40,10,2011,5,278,October,iNAT,Gomphidae
Anax junius,31.5800101445,-84.1471280383,2011-10-02,39,10,2011,2,275,October,iNAT,Aeshnidae
Brachymesia gravida,33.3874302168,-81.9609378491,2011-09-18,37,9,2011,18,261,September,iNAT,Libellulidae
Ischnura ramburii,33.3874302168,-81.9609378491,2011-09-18,37,9,2011,18,261,September,iNAT,Coenagrionidae
Libellula vibrans,30.9755696446,-83.077624033,2011-09-16,37,9,2011,16,259,September,iNAT,Libellulidae
Erythemis simplicicollis,30.8091610028,-83.1788552246,2011-09-16,37,9,2011,16,259,September,iNAT,Libellulidae
Erythemis simplicicollis,33.3196952278,-82.0060262766,2011-09-01,35,9,2011,1,244,September,iNAT,Libellulidae
Erythemis simplicicollis,31.1567637327,-83.0594607253,2011-08-31,35,8,2011,31,243,August,iNAT,Libellulidae
Pantala hymenaea,33.3195192929,-82.005902088,2011-08-30,35,8,2011,30,242,August,iNAT,Libellulidae
Pantala flavescens,33.3197573923,-82.0061387983,2011-08-30,35,8,2011,30,242,August,iNAT,Libellulidae
Plathemis lydia,33.3195602285,-82.0059278547,2011-08-30,35,8,2011,30,242,August,iNAT,Libellulidae
Erythemis simplicicollis,33.3196283619,-82.0061294106,2011-08-29,35,8,2011,29,241,August,iNAT,Libellulidae
Perithemis tenera,31.5928666529,-84.2022397755,2011-08-18,33,8,2011,18,230,August,iNAT,Libellulidae
Miathyria marcella,33.3196789711,-82.006357731,2011-08-16,33,8,2011,16,228,August,iNAT,Libellulidae
Plathemis lydia,33.319536343,-82.0059419886,2011-08-15,33,8,2011,15,227,August,iNAT,Libellulidae
Ischnura posita,33.3937553209,-81.966599967,2011-08-13,32,8,2011,13,225,August,iNAT,Coenagrionidae
Brachymesia gravida,33.3927354395,-81.9642029073,2011-08-13,32,8,2011,13,225,August,iNAT,Libellulidae
Plathemis lydia,32.0818985,-81.0358067,2011-08-12,32,8,2011,12,224,August,iNAT,Libellulidae
Perithemis tenera,33.3195273777,-82.0059071199,2011-08-11,32,8,2011,11,223,August,iNAT,Libellulidae
Cordulegaster erronea,34.7029475587,-84.4820283341,2011-06-29,26,6,2011,29,180,June,iNAT,Cordulegastridae
Enallagma basidens,34.2199820853,-84.7739624977,2011-06-16,24,6,2011,16,167,June,iNAT,Coenagrionidae
Stenogomphurus consanguis,34.713332,-85.335545,2011-06-11,23,6,2011,11,162,June,iNAT,Gomphidae
Cordulegaster obliqua,34.7980112821,-85.2469323583,2011-06-11,23,6,2011,11,162,June,iNAT,Cordulegastridae
Somatochlora linearis,34.713332,-85.335545,2011-06-11,23,6,2011,11,162,June,iNAT,Corduliidae
Epiaeschna heros,34.713332,-85.335545,2011-06-11,23,6,2011,11,162,June,iNAT,Aeshnidae
Lestes rectangularis,34.713332,-85.335545,2011-06-11,23,6,2011,11,162,June,iNAT,Lestidae
Phanogomphus quadricolor,34.8010363184,-84.7804834738,2011-06-09,23,6,2011,9,160,June,iNAT,Gomphidae
Dromogomphus spinosus,34.987346,-84.632514,2011-06-09,23,6,2011,9,160,June,iNAT,Gomphidae
Calopteryx angustipennis,34.987311,-84.632686,2011-06-09,23,6,2011,9,160,June,iNAT,Calopterygidae
Didymops transversa,34.987627,-84.632514,2011-06-09,23,6,2011,9,160,June,iNAT,Corduliidae
Calopteryx angustipennis,34.987616,-84.633149,2011-06-09,23,6,2011,9,160,June,iNAT,Calopterygidae
Pachydiplax longipennis,33.755711,-84.3883717,2011-06-05,22,6,2011,5,156,June,iNAT,Libellulidae
Gomphurus lineatifrons,34.9901351531,-85.1620165697,2011-05-31,22,5,2011,31,151,May,iNAT,Gomphidae
Stenogomphurus consanguis,34.929,-85.007,2011-05-31,22,5,2011,31,151,May,iNAT,Gomphidae
Hylogomphus parvidens,34.9871293001,-83.2778804777,2011-05-30,22,5,2011,30,150,May,iNAT,Gomphidae
Libellula cyanea,34.7242395,-83.726484,2011-05-30,22,5,2011,30,150,May,iNAT,Libellulidae
Phanogomphus exilis,34.7242395,-83.726484,2011-05-30,22,5,2011,30,150,May,iNAT,Gomphidae
Phanogomphus lividus,34.7242395,-83.726484,2011-05-30,22,5,2011,30,150,May,iNAT,Gomphidae
Neurocordulia virginiensis,34.8138489696,-83.3067654059,2011-05-29,21,5,2011,29,149,May,iNAT,Corduliidae
Hylogomphus parvidens,34.8395913288,-83.32243746,2011-05-29,21,5,2011,29,149,May,iNAT,Gomphidae
Tachopteryx thoreyi,34.8138649766,-83.3071482182,2011-05-29,21,5,2011,29,149,May,iNAT,Petaluridae
Neurocordulia virginiensis,34.8138290212,-83.3073728836,2011-05-29,21,5,2011,29,149,May,iNAT,Corduliidae
Calopteryx angustipennis,34.8136289805,-83.3067117617,2011-05-28,21,5,2011,28,148,May,iNAT,Calopterygidae
Hylogomphus parvidens,34.8790849238,-83.3967488644,2011-05-28,21,5,2011,28,148,May,iNAT,Gomphidae
Hylogomphus viridifrons,34.8133981251,-83.3068907261,2011-05-28,21,5,2011,28,148,May,iNAT,Gomphidae
Ophiogomphus edmundo,34.898106707,-83.2585845897,2011-05-28,21,5,2011,28,148,May,iNAT,Gomphidae
Calopteryx angustipennis,34.8136,-83.3064,2011-05-28,21,5,2011,28,148,May,iNAT,Calopterygidae
Ophiogomphus incurvatus,34.924247791,-83.4126557037,2011-05-27,21,5,2011,27,147,May,iNAT,Gomphidae
Phanogomphus exilis,34.923160811,-83.4086591005,2011-05-27,21,5,2011,27,147,May,iNAT,Gomphidae
Celithemis elisa,34.9239723112,-83.4106492996,2011-05-27,21,5,2011,27,147,May,iNAT,Libellulidae
Progomphus obscurus,33.1788132,-84.0195982,2011-05-26,21,5,2011,26,146,May,iNAT,Gomphidae
Gomphurus vastus,33.1788132,-84.0195982,2011-05-26,21,5,2011,26,146,May,iNAT,Gomphidae
Gomphurus dilatatus,33.1788132,-84.0195982,2011-05-26,21,5,2011,26,146,May,iNAT,Gomphidae
Dromogomphus spinosus,33.1788132,-84.0195982,2011-05-26,21,5,2011,26,146,May,iNAT,Gomphidae
Argia fumipennis,31.4703448463,-84.9353456497,2011-05-25,21,5,2011,25,145,May,iNAT,Coenagrionidae
Phanogomphus exilis,31.4695212764,-84.9350452423,2011-05-25,21,5,2011,25,145,May,iNAT,Gomphidae
Celithemis elisa,31.4696951417,-84.9352061749,2011-05-25,21,5,2011,25,145,May,iNAT,Libellulidae
Argia tibialis,31.4701784611,-84.9350891338,2011-05-25,21,5,2011,25,145,May,iNAT,Coenagrionidae
Hylogomphus parvidens,34.9096095209,-83.2773373283,2011-05-11,19,5,2011,11,131,May,iNAT,Gomphidae
Phanogomphus exilis,34.2265330597,-83.825953154,2011-05-09,19,5,2011,9,129,May,iNAT,Gomphidae
Argia sedula,33.176448771,-84.0126560256,2011-05-08,18,5,2011,8,128,May,iNAT,Coenagrionidae
Hetaerina americana,33.1764510159,-84.0126697719,2011-05-08,18,5,2011,8,128,May,iNAT,Calopterygidae
Celithemis elisa,31.6140009685,-84.1826060055,2011-05-03,18,5,2011,3,123,May,iNAT,Libellulidae
Calopteryx maculata,33.583786759,-84.059142746,2011-05-01,17,5,2011,1,121,May,iNAT,Calopterygidae
Libellula cyanea,34.228041465,-84.781561195,2011-04-27,17,4,2011,27,117,April,iNAT,Libellulidae
Perithemis tenera,34.2279128403,-84.7799545527,2011-04-27,17,4,2011,27,117,April,iNAT,Libellulidae
Celithemis elisa,34.2280192883,-84.7814029455,2011-04-27,17,4,2011,27,117,April,iNAT,Libellulidae
Tramea carolina,34.1652653549,-84.188882691,2011-04-24,16,4,2011,24,114,April,iNAT,Libellulidae
Erythemis simplicicollis,33.3943108599,-81.9666808122,2011-04-17,15,4,2011,17,107,April,iNAT,Libellulidae
Plathemis lydia,33.7529647138,-84.3544430443,2011-04-02,13,4,2011,2,92,April,iNAT,Libellulidae
Cordulegaster maculata,33.9391854,-83.3885999,2011-03-23,12,3,2011,23,82,March,iNAT,Cordulegastridae
Ladona deplanata,30.6668928,-82.3331791,2011-03-13,10,3,2011,13,72,March,iNAT,Libellulidae
Sympetrum vicinum,33.5847391085,-84.0594968516,2010-11-08,45,11,2010,8,312,November,iNAT,Libellulidae
Anax junius,31.476416,-81.240869,2010-10-09,40,10,2010,9,282,October,iNAT,Aeshnidae
Erythemis simplicicollis,31.397037,-81.279109,2010-10-09,40,10,2010,9,282,October,iNAT,Libellulidae
Anax junius,33.7332776548,-84.4566469508,2010-10-01,39,10,2010,1,274,October,iNAT,Aeshnidae
Hetaerina titia,33.5845615417,-84.0900183597,2010-09-01,35,9,2010,1,244,September,iNAT,Calopterygidae
Libellula incesta,33.8870742976,-84.4323200986,2010-08-22,33,8,2010,22,234,August,iNAT,Libellulidae
Brachymesia gravida,33.3849986567,-81.9569969484,2010-08-21,33,8,2010,21,233,August,iNAT,Libellulidae
Argia moesta,31.579256,-84.147564,2010-07-19,29,7,2010,19,200,July,iNAT,Coenagrionidae
Perithemis tenera,33.5872901134,-84.06962069,2010-07-14,28,7,2010,14,195,July,iNAT,Libellulidae
Dromogomphus armatus,32.7649638,-83.5634882,2010-07-06,27,7,2010,6,187,July,iNAT,Gomphidae
Boyeria vinosa,33.5811096334,-84.0632271334,2010-07-03,26,7,2010,3,184,July,iNAT,Aeshnidae
Nehalennia gracilis,34.9896517891,-84.6263320431,2010-06-29,26,6,2010,29,180,June,iNAT,Coenagrionidae
Argia apicalis,33.4432914509,-84.958141316,2010-06-19,24,6,2010,19,170,June,iNAT,Coenagrionidae
Calopteryx amata,34.76866,-84.0676,2010-06-15,24,6,2010,15,166,June,iNAT,Calopterygidae
Calopteryx amata,34.768658898299996,-84.0675986589,2010-06-15,24,6,2010,15,166,June,iNAT,Calopterygidae
Argia tibialis,33.5723826678,-84.0655948115,2010-06-12,23,6,2010,12,163,June,iNAT,Coenagrionidae
Tachopteryx thoreyi,33.5687220139,-84.078848635,2010-06-10,23,6,2010,10,161,June,iNAT,Petaluridae
Libellula luctuosa,34.0413,-83.3772,2010-06-02,22,6,2010,2,153,June,iNAT,Libellulidae
Phanogomphus exilis,34.1655,-84.1892,2010-06-02,22,6,2010,2,153,June,iNAT,Gomphidae
Plathemis lydia,34.1730556692,-84.1975456344,2010-06-02,22,6,2010,2,153,June,iNAT,Libellulidae
Calopteryx maculata,34.173,-84.1975,2010-06-02,22,6,2010,2,153,June,iNAT,Calopterygidae
Libellula flavida,34.1678,-84.1891,2010-06-02,22,6,2010,2,153,June,iNAT,Libellulidae
Pachydiplax longipennis,31.168300611,-83.3600371144,2010-05-31,22,5,2010,31,151,May,iNAT,Libellulidae
Perithemis tenera,31.0983,-81.4034,2010-05-30,21,5,2010,30,150,May,iNAT,Libellulidae
Erythemis simplicicollis,31.0978011994,-81.4062655396,2010-05-29,21,5,2010,29,149,May,iNAT,Libellulidae
Epiaeschna heros,33.5591684868,-84.075733722,2010-05-28,21,5,2010,28,148,May,iNAT,Aeshnidae
Progomphus obscurus,33.5865662899,-84.0612290095,2010-05-23,20,5,2010,23,143,May,iNAT,Gomphidae
Epitheca cynosura,33.591633228,-84.058367137,2010-05-22,20,5,2010,22,142,May,iNAT,Corduliidae
Gomphurus dilatatus,33.5677247278,-84.0791756282,2010-05-22,20,5,2010,22,142,May,iNAT,Gomphidae
Celithemis fasciata,33.5888525889,-84.0640028809,2010-05-22,20,5,2010,22,142,May,iNAT,Libellulidae
Libellula incesta,33.5884576653,-84.0632861001,2010-05-22,20,5,2010,22,142,May,iNAT,Libellulidae
Enallagma durum,33.588617422,-84.0639030501,2010-05-22,20,5,2010,22,142,May,iNAT,Coenagrionidae
Enallagma signatum,33.5872884174,-84.0693205711,2010-05-22,20,5,2010,22,142,May,iNAT,Coenagrionidae
Argia apicalis,33.590803472,-84.0615389809,2010-05-22,20,5,2010,22,142,May,iNAT,Coenagrionidae
Enallagma traviatum,33.5887314516,-84.0639579271,2010-05-22,20,5,2010,22,142,May,iNAT,Coenagrionidae
Erythemis simplicicollis,31.168300611,-83.3600371144,2010-05-20,20,5,2010,20,140,May,iNAT,Libellulidae
Pachydiplax longipennis,34.2410469055,-83.8663711548,2010-05-19,20,5,2010,19,139,May,iNAT,Libellulidae
Libellula pulchella,33.5789829416,-84.0665769362,2010-05-12,19,5,2010,12,132,May,iNAT,Libellulidae
Libellula cyanea,33.5881193548,-84.0618123243,2010-05-12,19,5,2010,12,132,May,iNAT,Libellulidae
Phanogomphus minutus,32.092085,-82.136002,2010-05-01,17,5,2010,1,121,May,iNAT,Gomphidae
Gomphaeschna antilope,31.0312432648,-81.416868043,2010-04-27,17,4,2010,27,117,April,iNAT,Aeshnidae
Pachydiplax longipennis,32.125574,-81.302734,2010-04-25,16,4,2010,25,115,April,iNAT,Libellulidae
Pachydiplax longipennis,32.125664,-81.302702,2010-04-25,16,4,2010,25,115,April,iNAT,Libellulidae
Phanogomphus australis,31.8030712223,-83.0045098382,2010-04-22,16,4,2010,22,112,April,iNAT,Gomphidae
Nasiaeschna pentacantha,32.4915138995,-82.8267778462,2010-04-22,16,4,2010,22,112,April,iNAT,Aeshnidae
Ladona deplanata,30.82995,-82.362828,2010-04-14,15,4,2010,14,104,April,iNAT,Libellulidae
Epitheca cynosura,33.5907015914,-84.0705626413,2010-04-13,15,4,2010,13,103,April,iNAT,Corduliidae
Miathyria marcella,31.4642783744,-84.9199944891,2009-11-04,45,11,2009,4,308,November,iNAT,Libellulidae
Argia bipunctulata,31.464860255,-84.9200778972,2009-10-08,41,10,2009,8,281,October,iNAT,Coenagrionidae
Erythemis simplicicollis,33.3883179912,-81.9616115642,2009-10-03,40,10,2009,3,276,October,iNAT,Libellulidae
Anax longipes,30.5087807851,-82.0362594459,2009-09-15,38,9,2009,15,258,September,iNAT,Aeshnidae
Calopteryx maculata,33.986205,-83.377792,2009-08-13,33,8,2009,13,225,August,iNAT,Calopterygidae
Plathemis lydia,34.9119722222,-84.1351,2009-08-11,33,8,2009,11,223,August,iNAT,Libellulidae
Celithemis fasciata,34.9118555556,-84.1354305556,2009-08-11,33,8,2009,11,223,August,iNAT,Libellulidae
Celithemis elisa,34.9113527778,-84.1366194444,2009-08-11,33,8,2009,11,223,August,iNAT,Libellulidae
Ischnura posita,34.9114111111,-84.1366722222,2009-08-11,33,8,2009,11,223,August,iNAT,Coenagrionidae
Enallagma signatum,34.9122111111,-84.1363527778,2009-08-11,33,8,2009,11,223,August,iNAT,Coenagrionidae
Celithemis fasciata,34.9118472222,-84.1355583333,2009-08-11,33,8,2009,11,223,August,iNAT,Libellulidae
Pachydiplax longipennis,34.9117638889,-84.1352083333,2009-08-11,33,8,2009,11,223,August,iNAT,Libellulidae
Celithemis fasciata,34.9118583333,-84.1346583333,2009-08-11,33,8,2009,11,223,August,iNAT,Libellulidae
Enallagma signatum,34.9118972222,-84.13465,2009-08-11,33,8,2009,11,223,August,iNAT,Coenagrionidae
Libellula incesta,32.476121,-84.965824,2009-08-09,32,8,2009,9,221,August,iNAT,Libellulidae
Sympetrum ambiguum,33.984889,-83.380421,2009-08-08,32,8,2009,8,220,August,iNAT,Libellulidae
Gomphurus dilatatus,34.603625,-84.6956861111,2009-08-03,32,8,2009,3,215,August,iNAT,Gomphidae
Lestes rectangularis,34.5992805556,-84.696975,2009-08-03,32,8,2009,3,215,August,iNAT,Lestidae
Lestes vigilax,34.5993,-84.6967083333,2009-08-03,32,8,2009,3,215,August,iNAT,Lestidae
Sympetrum ambiguum,34.5979111111,-84.6970055556,2009-08-03,32,8,2009,3,215,August,iNAT,Libellulidae
